,LOCATION,TIME,A0101,A0102,A0103,A0104,A0105,A0106,A0107,A0108,A0109,A0110,A0111,A0112,Value
531,Luxembourg,2011,996.2304754166666,1150.2517784166666,600.493713125,1950.82594875,730.8497770833333,976.4631949999999,2335.017723,236.11184270833334,952.06824625,742.5183166666667,798.5000304166666,1850.9855829166665,120.0
532,Luxembourg,2012,1021.3917375,1181.5443465,605.3392509583333,2022.9467029166665,759.01733875,1036.5561525,2401.064116625,244.25073679166667,968.8398091666667,770.5121666666668,822.7281083333334,1976.8104158333333,115.0
533,Luxembourg,2013,1099.06125625,1157.0994990416666,622.34172875,2030.17777,697.800275,1118.5446295833333,2271.973856875,224.80151845833333,973.87306125,761.44471625,805.4882529166666,2152.3726675000003,121.0
534,Luxembourg,2014,1053.062645,1397.27307825,680.9490425,2158.6398529166668,669.88371125,1142.01652,2244.7189413749998,221.2539865,960.1352725,774.5316616666668,867.2428358333333,2209.3003187500003,122.0
535,Luxembourg,2015,1068.5412708333333,1100.6859522500001,731.1094775,2299.40853125,652.3828370833334,1211.6277445833332,2072.2048650833335,214.20138175,958.230885,801.9811541666667,875.54040875,2286.6623791666666,111.0
536,Luxembourg,2016,1060.6341920833333,1197.9488726666666,701.1232341666667,2278.3296262500003,640.6542954166667,1266.1559045833333,1873.7745368333333,196.94482374999998,1005.6075670833334,821.112025,899.4894262500001,2326.9371137499998,109.0
537,Luxembourg,2017,1046.9245995833332,1183.8533252916666,675.7200408333333,2320.5008329166667,680.6996683333333,1378.97826625,2012.467180625,196.73608249999998,1022.3525108333333,830.5452958333334,885.3113845833333,2443.1764566666666,111.0
538,Luxembourg,2018,967.6305291666666,1158.4468120416666,598.1717529166666,2157.07499625,780.46462625,1413.1006379166665,2073.5349813333332,199.42005333333336,1027.7518525,804.4018416666667,892.3916291666666,2532.6748366666666,115.0
539,Luxembourg,2019,979.6763958333332,1223.162693875,606.7567445833333,2164.9168045833335,773.9802450000001,1368.78621125,2122.37635025,176.20823875,1059.8112370833335,840.9839383333333,898.1891908333333,2778.433702916667,112.0
540,Luxembourg,2020,927.427182857143,1024.5415723333333,491.90149904761904,2076.8006233333335,717.0384476190476,1436.2955076190476,1444.5379456190476,168.01003952380952,810.168290952381,883.4087357142856,614.4007914285714,2633.650443809524,116.0
541,Luxembourg,2021,1322.6272855555555,1289.4721145555554,672.6190688888888,3053.8630922222223,1010.6482877777778,2088.5391811111112,1918.4527096666668,225.4581511111111,1123.520172222222,1494.8521266666667,867.15034,3859.9347388888887,116.0
542,Latvia,1999,580.6512237857143,233.03652935714285,109.17162214285715,816.2921211428571,70.62989864285714,394.5878330714286,244.26934414285714,46.379340142857146,223.8596124285714,596.4318524285715,124.89885671428571,174.9576084285714,44.0
543,Latvia,2000,619.950234,266.7455277857143,140.49323614285714,840.1330876428572,77.50130342857143,436.7165040714286,265.2237473571428,52.63083928571429,248.30318007142859,608.0772016428572,140.26831964285714,198.90022042857143,45.0
544,Latvia,2001,657.7584182857142,269.2674345,139.00845092857142,893.5829456428572,82.33963871428571,471.19653335714287,302.96351657142856,57.51867357142857,303.8749027142857,644.6133818571428,151.66590064285714,212.16051850000002,44.0
545,Latvia,2002,764.6845577142857,297.9764011428571,143.23901521428573,934.2463022142857,89.19514778571428,526.7973900714286,326.61353364285713,80.00569292857142,329.82270557142857,698.7522321428571,162.33647942857144,236.93985485714285,46.0
546,Latvia,2003,738.7951327083333,309.28916525,144.22739833333333,972.8761950416666,95.656187375,521.998447875,347.8783954583334,89.53568333333334,348.8639336666667,740.6310835,166.69016616666667,264.784698625,48.0
547,Latvia,2004,794.5177098333334,329.54555070833334,163.1767485,1014.1465404583333,112.84652187500001,512.8356595416667,430.71698216666664,103.127875,450.64568379166667,761.8428601249999,204.04215566666667,322.3691205833333,51.0
548,Latvia,2005,859.0901986666667,400.1528491666666,163.67663279166666,1098.1409562916667,140.72139545833332,515.6817757916666,501.10375,110.608230875,486.0002495416666,778.5599487916667,314.3902171666667,349.819953375,54.0
549,Latvia,2006,938.7142405,447.0475650416667,227.70168950000001,1245.8769889583334,206.32373366666664,601.1980744583333,684.79101025,152.872722625,548.2249161666667,799.926141375,435.7628248333333,420.4093540833333,62.0
550,Latvia,2007,1088.16704475,473.52639041666663,309.505485375,1423.2686425,234.614205,629.7253187083334,784.3726535000001,184.1997735,723.1513727500001,850.3284157083334,376.40789004166663,504.3974857083333,75.0
551,Latvia,2008,1067.3281621666667,449.46295154166665,258.141675,1498.7058989166665,227.81332766666665,687.8040072499999,703.7720172083333,190.14643570833334,710.018358125,853.7379906666666,335.723986625,549.0946384583334,79.0
552,Latvia,2009,908.6712733333334,412.85801025,215.09612,1421.2907635416668,168.99489408333332,639.763705375,498.55642400000005,180.82696220833336,502.052221375,820.7437372916667,238.44653674999998,422.3134410833333,71.0
553,Latvia,2010,946.4775364583334,467.670572125,237.37960420833335,1468.1205471249998,178.57459970833335,726.509350875,515.2115783333334,185.67149183333333,530.7935853333333,798.3822301250001,273.4975047916667,455.43552833333337,63.0
554,Latvia,2011,960.6986489166667,464.302441375,235.93377999999998,1539.7013409166666,199.39155141666666,657.7790811666667,628.0782299583333,201.96151266666666,554.3046316666666,766.5693550416667,280.6965940416667,472.99278345833335,67.0
555,Latvia,2012,1077.3382958333334,432.44419462499997,244.79237166666667,1665.79046775,199.27590254166668,717.9967495833333,701.0753917083333,217.33206612499998,631.0240919166666,793.0023527499999,313.327734625,559.5245414166667,64.0
556,Latvia,2013,1147.7043799166665,478.7716157083333,258.13052458333334,1784.0935585,209.95329841666668,755.4865247083334,724.9428959166667,300.7059732916667,642.4222473333333,805.094726875,366.954484375,570.7107689583333,68.0
557,Latvia,2014,1081.5815934166667,509.86902108333334,287.16150625,1802.6545856250002,237.97232966666664,812.7580433749999,761.7839827083334,247.62504950000002,695.7072597083334,798.005804,416.4115836666667,592.910028375,68.0
558,Latvia,2015,1080.095722875,499.2955774166667,302.93759375,1884.3333462083335,268.69836425,927.0786522500001,788.0484299583333,248.66755708333335,746.0940749583333,813.2208340000001,426.15856291666665,652.97738575,63.0
559,Latvia,2016,1079.2203906666666,511.1894077916666,313.61215125,1910.1030272916666,271.5421945416667,955.9658280833333,813.4262907083333,231.81255754166668,742.2673583333334,827.2040710416667,442.5217804166667,715.264615875,62.0
560,Latvia,2017,1123.5907537916667,516.2173369583334,319.06469250000004,1960.9672078333333,282.77197779166664,1010.5709848333332,904.97244225,235.368471375,805.3868210416667,852.4674580833333,473.143832875,772.0052220416666,63.0
561,Latvia,2018,1229.364756125,572.3035419583333,310.59554291666666,2042.5775514583331,278.098671,1081.5324980833334,944.4253201666667,275.12014325,821.4626502083333,879.1674282916666,505.84778829166663,779.3756091250001,66.0
562,Latvia,2019,1248.4548260416666,578.1233445833333,330.00248916666663,2129.1541071666666,296.993870875,1120.3230896666666,933.0434255833334,242.22277454166667,853.84103025,916.3058037083333,503.44046904166663,754.4624484166667,66.0
563,Latvia,2020,1228.7771082380953,489.3651534761905,293.4501623809524,2035.3792122857142,284.6623992857143,1006.3676176666665,730.0765173809524,223.36901114285715,601.8659985238095,856.4628194285714,314.27367428571426,657.525719,66.0
564,Latvia,2021,1698.3522685555554,647.0392533333334,402.90373555555556,2358.236241888889,382.56327566666664,1216.333181,958.6089355555555,270.73687666666666,806.3973381111111,1017.1602626666668,406.6415313333334,854.4053993333333,69.0
626,Netherlands,1997,7589.068145000001,2179.0682454444445,3503.40022,12753.777556888888,4211.330094222222,8462.493712666666,7890.73958888889,1554.98896,8399.832887444445,5387.2637444444445,4502.311796666667,14008.929935111111,103.0
627,Netherlands,1998,7900.458090444445,2205.2908951111112,3820.0695255555556,13330.500934222222,4659.542447,8837.95097311111,8406.320316666666,1910.535648888889,9044.809700222222,5709.617852222222,5083.419999222222,15441.473170222223,104.0
628,Netherlands,1999,7050.765907714286,2032.9845607857144,3449.2446042857146,11940.844683785715,4267.218973571428,8456.678134428572,8028.906323571428,2029.5226142857143,8574.980266357143,4936.026269285714,4840.691649785715,14408.164472214285,99.0
629,Netherlands,2000,7249.3519616428575,2159.9702400714286,3676.9272028571427,12664.385324357141,4628.981672142857,9137.218620000001,8851.913606428572,2601.4038251428574,9341.167934285715,5228.506166428572,5261.1469125,16074.068402214285,88.0
630,Netherlands,2001,7573.092199428572,2329.97592,3870.959000714286,13340.18105992857,5004.028454214285,9851.27247007143,9201.835050714286,3053.3350648571427,9761.373633785714,5578.348224285714,5109.276577142858,16156.599747857143,91.0
631,Netherlands,2002,7782.724201214286,2373.6908708571427,4323.507557785714,13855.154351000001,5038.526546071429,11118.215128357144,9635.26504142857,3395.6804909285715,10407.9441435,5955.569503571429,5233.2008321428575,17002.3218215,95.0
632,Netherlands,2003,6823.829762583333,2074.9290880416665,3772.4452263750004,12080.593954375,4248.807563583333,9733.426531375,7980.31687,2905.707399166667,8774.376448666668,5154.304001666666,4432.849520833333,15065.533091750001,108.0
633,Netherlands,2004,7068.642604041666,2069.3894836666664,3812.1018144166665,12531.792069291667,4381.049344541667,10346.896295375,8248.898086250001,2897.89388625,8884.895875791666,5339.48581125,4528.259435416667,15741.117706166668,112.0
634,Netherlands,2005,7774.707330791666,2108.0120225,3580.217874666667,13186.224185,4442.39326875,10935.715843916667,8521.276854166666,3000.860305375,9089.60387125,5661.5814525,4693.97412,16210.100916375,110.0
635,Netherlands,2006,8065.612669125,2168.5209030833335,3839.1647651666667,14055.520176208332,4664.372207666666,11776.342853916665,8881.44908375,2996.5657109166664,9565.215848791666,6014.214516666667,4998.027639333333,17371.999106583335,110.0
636,Netherlands,2007,8471.4561585,2288.22297125,4017.4750008749998,14441.215568375,4840.568734458334,11833.732566833334,9413.018234583333,3139.8495177500004,10260.705752708333,6394.194772083333,5324.235979833334,18676.882003666666,114.0
637,Netherlands,2008,8365.411858291665,2326.7722249583335,3980.091536666667,15100.90626725,4798.930337666667,12576.598709208332,9610.99047375,2969.6989345833335,10414.780308958334,6640.375226666667,5239.702744166667,19073.140023458334,118.0
638,Netherlands,2009,8260.298862083333,2297.9315714166664,3887.6962970833333,15086.689577500001,4387.3495015,13336.732531916668,8979.905118749999,2695.19683925,9888.652155833333,6811.386414166667,4993.458135,17533.01458375,117.0
639,Netherlands,2010,8582.266116375,2378.5360399166666,4016.426939166666,15756.639812916668,4299.698369833333,12047.617115416666,9481.326405416667,2246.13949,10388.982708375,7129.3820675,4975.061243333334,17130.6803425,111.0
640,Netherlands,2011,8798.9971365,2391.201377,3882.6823258333334,15829.651176666666,4305.889912625,12477.054430416667,9924.685840833334,2181.11158625,10462.021020333334,7350.055260833334,5189.40760875,17219.278339583332,111.0
641,Netherlands,2012,9164.81533025,2496.7118830416666,3843.69419125,16558.523935416666,4147.874788375,13330.419596666667,9720.36819625,2193.61071375,10330.750413333333,7424.913474166667,5074.970270416667,16837.451552916667,105.0
642,Netherlands,2013,9272.895232291667,2425.4997175,3731.21611875,17208.679105,3812.4235575000002,13785.970994166666,9315.92882,2471.2213816666667,10083.306871916668,7259.688695416667,5188.993797083333,17026.15486625,108.0
643,Netherlands,2014,9207.337127583332,2370.684008625,3693.019920416667,17496.499815,3870.8650595833333,13986.596408750002,9285.772310416667,2461.1203287499998,10025.370801708334,7560.16649625,5467.635579583333,17339.47052875,111.0
644,Netherlands,2015,9427.010514083333,2562.5362948750003,4145.413811666666,18304.41798458333,4113.958863333333,14119.465709583334,9038.3200375,2334.007692083333,9850.053347250001,7522.979669583333,5969.777065833333,17934.5879875,102.0
645,Netherlands,2016,9459.543371375,2552.94962125,4089.40203625,18388.721869166668,4477.545241833333,13258.902191666668,8829.08636875,1994.6369258333334,9679.968767166667,7629.18033,6246.8607425,18202.310934583333,102.0
646,Netherlands,2017,9769.157835708333,2630.144054875,4374.14788125,18757.513999166666,4724.651660416667,13816.878215416667,9192.399935416666,2029.1455320833331,9993.482665791666,7763.859670000001,6659.540743333334,18721.266875416666,102.0
647,Netherlands,2018,10029.44070425,2713.7051064583334,4388.2763187499995,19572.419289583333,4971.831802083333,14439.50152125,10054.514754166667,1936.3459179166666,10316.555379041667,8016.584511666667,7458.190712083334,19772.863997083336,105.0
648,Netherlands,2019,10353.760945166667,2708.95432825,4512.178677916667,19972.085519166667,5277.612170458334,14921.189837083335,10161.487802916667,1937.2348595833334,10602.240652916667,8290.042435416666,7853.048369583333,21714.252259583332,104.0
649,Netherlands,2020,10830.858503,2854.1150765714287,3875.6862199999996,20182.217233809522,5321.382957142858,14111.618664761905,8416.369286666668,1950.7628499999998,8803.60384047619,8318.623494285715,4887.572039047619,21403.8783,104.0
650,Netherlands,2021,15947.764008555554,4153.282206666667,5980.043773666667,30796.416812222225,7892.972186666666,22196.134214444446,12862.609683333334,2975.6089511111113,13112.063333333334,13086.331954444446,7298.2889,32922.675737777776,105.0
653,Norway,1997,10684.579444444444,3402.6024777777775,4298.162615555555,15570.35451222222,4565.815808888889,11476.322193333333,10900.711211111111,1361.030511111111,10030.883633333333,6701.730833333333,4712.4231,11044.40417888889,128.0
654,Norway,1998,11166.502033333332,3477.1204777777775,4445.061901111111,15775.625485555556,4741.709443333333,12359.821432222223,11309.765177777777,1599.3220111111111,10687.720233333333,7291.823644444445,4995.231355555556,11989.1887,127.0
655,Norway,1999,8100.854485714285,2562.9724928571427,3253.0594285714287,11777.818569285713,3465.843780714286,9376.570571428572,8128.062314285715,1458.1938464285715,8182.0386,5388.401242857143,3759.888207142857,8888.851457142857,122.0
656,Norway,2000,8480.341514285714,2651.0316,3404.2944857142857,12642.333192857142,3865.8302599999997,10181.054085714286,8955.535307142858,1695.1857314285714,8680.835135714286,5768.196871428571,3899.0671357142855,9602.233328571429,111.0
657,Norway,2001,8731.520964285713,2709.3894214285715,3624.3888142857145,13827.742290714286,3987.484402857143,10803.538678571427,8940.985235714286,1831.7555792857142,9059.660242857144,6566.4331785714285,3806.5197857142857,10451.317321428573,115.0
658,Norway,2002,9113.618471428572,2824.6935714285714,3659.664542857143,14775.748315,4190.918250714286,11805.182278571428,9302.039807142857,1940.6246228571429,9661.665814285716,6981.130185714285,3951.21095,11298.975864285714,127.0
659,Norway,2003,6288.709008333334,1932.0047416666666,2588.2882,10672.7630125,2846.2140041666667,8364.199754166666,6274.824804166667,1441.1017616666668,6892.852229166667,4843.672216666667,2669.8910124999998,8259.1689125,135.0
660,Norway,2004,6416.768566666667,2037.8864,2784.4539791666666,10882.598935833334,3002.6327562499996,8707.1194375,6955.186083333334,1738.2256783333332,7234.693212499999,4975.057804166667,2715.5073916666665,9134.166241666668,134.0
661,Norway,2005,6496.500570833334,2118.2870166666667,2857.5331499999998,11463.983672083334,3205.7820212499996,9174.682175,7556.951249999999,1809.8360891666669,7621.509308333333,5289.560079166667,2851.5993,9983.427354166666,138.0
662,Norway,2006,6545.9931875,2182.012416666667,3060.8830208333334,12231.832964166666,3504.0247645833333,9586.315533333332,8283.467108333332,1880.6214391666665,8177.0901,5612.6123875,3140.8008375000004,10882.0454875,137.0
663,Norway,2007,6866.8436,2299.08135,3387.5015958333333,12750.253527083332,3666.2094875000003,10061.253887500001,9469.332666666667,2125.9958266666667,8635.5635,5893.7529375,3390.0476916666667,12043.293054166666,147.0
664,Norway,2008,7274.298883333333,2450.0787333333333,3339.4536125,13482.912412916667,3729.3324504166667,10749.5800875,9484.9758625,2167.8096783333335,8765.693283333334,6224.612320833334,3640.8207875000003,12839.778683333332,148.0
665,Norway,2009,7551.1771625,2519.8513208333334,3443.3574291666664,13874.80541,3674.565975,11372.646954166667,9075.968225,2247.9537987500003,8847.120037499999,7033.630433333333,3557.6462541666665,13352.662354166665,143.0
666,Norway,2010,7817.504079166666,2539.1328416666665,3648.0269000000003,15319.09957875,3963.2383583333335,11728.356954166666,10262.5066125,2172.2861754166665,9026.095975,7465.108958333333,3710.8980291666667,13987.430958333332,149.0
667,Norway,2011,7964.6744875,2554.7835791666666,3605.218779166667,15296.15238,4191.717754166667,12504.218374999999,11019.553954166666,2171.3188991666666,9287.1463375,7772.8398333333325,3929.77335,14666.987874999999,155.0
668,Norway,2012,8473.306183333332,2597.5115375,3722.2600291666663,15698.910776666666,4735.32564125,13023.362466666666,11465.221495833333,2151.7441458333333,9414.23345,8186.0147708333325,4151.15575,15935.204120833332,154.0
669,Norway,2013,8764.900195833334,2724.708675,3781.1237791666667,16562.943407083334,4763.282495833333,13682.108083333333,11579.668483333333,1864.4869304166666,9681.7745625,8455.364108333333,4383.9563,16997.282904166666,157.0
670,Norway,2014,8995.527029166666,2794.9871666666663,3777.8667416666667,17117.072393333332,4946.100879166667,14345.0003125,11719.399041666666,1792.3308079166666,10172.307575,8721.598708333333,4606.3851208333335,17739.454579166664,152.0
671,Norway,2015,9105.459220833332,2864.8430625,3905.88535,17377.119416666665,5006.366820833334,15312.779033333332,12106.658791666667,1834.0671249999998,10445.419291666667,8997.666208333334,4934.100083333334,18176.49295,140.0
672,Norway,2016,9360.236762499999,2943.1216791666666,4043.5122708333333,17897.76180416667,5125.593916666667,15459.458995833333,12122.401104166667,1826.3713,10935.202254166667,9328.792620833334,5267.667504166667,18893.8234375,138.0
673,Norway,2017,9311.4971625,3005.4116,4078.6458166666666,19279.327421666665,5255.124158333333,16245.297179166666,12826.717104166666,1896.0973541666665,11352.62055,9647.669629166667,5636.208195833333,19803.121975,137.0
674,Norway,2018,9556.413079166667,3081.284775,4308.405191666667,20212.228520833334,5395.104454166666,16846.664004166665,13158.995675,2127.13035,11977.6432375,10045.413495833332,5599.779608333333,20240.7852375,135.0
675,Norway,2019,9691.0908625,3156.3718208333335,4280.914341666667,21093.58495,5476.437129166668,17100.760479166667,13450.308620833333,2065.4478791666666,12433.320816666666,10456.472125,5915.915054166667,20983.824054166667,132.0
676,Norway,2020,12003.381528571428,3996.699080952381,4540.248176190476,22073.694776190474,6540.8226047619055,19087.324747619048,12926.568914285714,2336.842495238095,11616.285152380951,11393.494185714286,5041.884947619047,23021.540857142856,126.0
677,Norway,2021,26841.0047,9127.758344444444,9790.844255555556,46570.059133333336,14097.841466666667,43250.68337777778,28599.455044444443,5208.764677777778,25777.741144444444,25673.93178888889,11252.5883,51599.16807777778,130.0
678,Poland,1999,15028.480042857143,5070.043627142857,3330.1605957142856,17003.125766428573,2863.873212857143,7686.851632142857,6499.798257857144,1365.3974278571427,6151.450990714286,8951.784846857143,1775.0345035714286,8504.909974285714,45.0
679,Poland,2000,16563.907026428573,5289.85087,3487.5780142857143,18485.646147142856,3039.35619,8631.454628571428,7290.072950714285,1594.4811028571428,6960.143242142857,9686.940489,2085.4742899999997,10256.225818571429,45.0
680,Poland,2001,17789.230244285714,5444.015138571428,3536.3640221428573,20625.213513571427,3192.1094492857146,8993.905063571428,7598.499640714285,1801.5306935714286,6409.563917142857,10865.341677142858,2138.975187857143,10582.726537857143,50.0
681,Poland,2002,17750.552291428572,5981.098587857143,3542.4867950000003,22454.695503571427,3474.961232142857,9431.237755714286,8011.134798571429,1948.4013085714287,6778.928762857143,11577.887090071428,2264.120464285714,11885.450447857143,49.0
682,Poland,2003,14126.496746249999,4867.91320125,2727.53579875,19079.330026666667,2678.290665416667,8542.845230833334,6054.0520225,1641.3121916666666,5526.890523333333,10763.632496083334,1927.0205129166668,9860.18000625,48.0
683,Poland,2004,15054.759889166666,5112.116079583334,3011.58443125,20411.624921666666,2851.0714191666666,9553.78931875,6703.986120833334,1833.3285970833333,6162.5917725,10838.981167,2074.6177583333333,10675.97656125,49.0
684,Poland,2005,15480.604291666668,5424.715729583334,2689.05837,22326.869544583333,3023.990169166667,9742.970170416667,6856.644219166667,2014.1278179166666,6245.311215000001,11449.198023916666,2098.94041125,10981.663852916667,57.0
685,Poland,2006,16406.175495416664,5687.064797083333,2884.3195570833336,23914.320321249998,3269.6124395833335,10245.535255,7209.629335833334,2060.8348979166667,6490.016290416667,11800.391937166665,2181.0596575,12508.674090833332,60.0
686,Poland,2007,17357.205967500002,6378.475502083334,3118.5510116666665,25493.769786666668,3430.292128333333,11776.300529583334,8707.520156666667,2503.542769166667,7734.8716395833335,12223.218365833332,2356.0103483333332,14762.100129583334,65.0
687,Poland,2008,18943.017451249998,6949.06031625,3181.9425266666663,27508.06487375,3773.1750262500004,12041.760791666668,10455.859074583333,2749.13682125,8671.46069125,12410.87739875,2479.972075416667,16416.257199166666,72.0
688,Poland,2009,18728.67918625,7483.238304583334,3198.4096625,29088.510631666664,3941.4829324999996,12806.011704166667,9917.158134166666,2735.4736266666664,9188.562624166667,12383.520467916665,2635.20170125,15377.805275,59.0
689,Poland,2010,19290.198112916667,7770.728560416667,3615.180093333333,31569.985692500002,4714.3134,15403.948565416666,10751.60664375,3178.8721995833334,9701.572073333333,12775.122033333333,2707.0565645833335,16754.822972916667,59.0
690,Poland,2011,20782.410869583335,8075.685061249999,3829.3107137499996,34113.17250291666,5005.072272083334,16474.240530833333,12312.272349166667,3378.9661483333334,10407.028444166666,12841.841015833334,2884.7926345833334,17924.266811666665,58.0
691,Poland,2012,21165.079202916666,8180.178324583333,4327.34268875,34778.20215791667,5606.622731666666,17197.4294975,12890.858519583335,3177.5868879166665,11443.686368333334,13012.484839583332,3129.9269454166665,19473.942915,55.0
692,Poland,2013,21353.653529166666,8317.171837916667,4592.417216666667,34541.56517083333,5408.7422825,16437.4466975,12870.822720833334,3431.995385,11291.489087916665,12989.43610375,3340.822620833333,19989.643260833334,57.0
693,Poland,2014,20489.719330833334,7939.4045375,4556.603860833334,36677.44120666666,6068.000913333333,17199.68391125,13725.682953333335,3328.006029583333,11846.302905416667,13106.845138333332,3277.629308333333,20726.033507916665,58.0
694,Poland,2015,21000.72687916667,6955.90485875,4998.4385133333335,38353.652858333335,6659.640409583334,19342.342085416665,14355.303025000001,3258.993102916667,12650.817608333333,13512.299422916667,3526.9044016666667,21322.55595125,53.0
695,Poland,2016,21589.203005,7127.303070416667,5458.710000416667,38186.565305000004,6413.606629583333,19992.15787875,14420.574000416666,3712.738170416667,12202.680215416667,13439.56290625,3724.0058254166665,21323.137020833336,51.0
696,Poland,2017,21763.14430875,7937.93400125,5689.014659583333,39216.85169375,6857.549277499999,21376.114993749998,15568.714137916666,3827.63548375,12856.012710833333,13802.92435,4426.490949166667,22364.89285958333,53.0
697,Poland,2018,22217.508249166665,8221.164902083334,6116.792443333333,41012.859212083335,7425.081291666666,23161.264707083334,17039.696999166667,3843.2513983333333,13702.47503375,14466.373515,4714.01592,23579.085397916668,55.0
698,Poland,2019,23387.352190416666,8627.4517825,6520.563640833334,43423.547657083334,7729.661990416666,24590.137239166666,18041.212740833333,3707.79770375,14300.945493333333,15226.456640833334,5356.113247083334,24545.963337083333,54.0
699,Poland,2020,24501.81377761905,9233.318636666667,6114.174001904762,41776.19585238096,7778.3592100000005,25655.962128571427,16573.583909523808,3892.0451961904764,12643.167366190475,15207.93304,4114.970171904762,23147.579970000003,54.0
700,Poland,2021,44775.16627888889,16523.24389777778,11622.855947777778,61432.47459333333,14270.712543333335,39824.95793333333,29917.00039,6331.718157777777,22183.261171111113,23699.28239,7537.139858888889,39279.86153555555,55.0
703,Portugal,1997,4382.994414666667,1006.9398281111111,1706.1524695555554,4083.6001846666663,1760.2110194444444,3040.7130074444444,3730.144586666667,648.3368015555556,2482.9286075555556,2462.110976111111,3128.0762926666666,3290.8447724444445,73.0
704,Portugal,1998,4696.163100444444,1103.0184966666666,1893.6399193333334,4300.855978222222,1865.3573588888892,3260.1812042222223,4181.195544666666,701.1236884444445,2610.7090077777775,2559.457919111111,3007.531761,3469.7442084444447,75.0
705,Portugal,1999,4294.657424714286,1056.9360182857142,1752.430137357143,4290.774906000001,1838.241029,3215.306465142857,4039.9879635,722.0231127142857,2568.262151785714,2511.4353277857144,2833.0481703571427,3436.9385022142856,72.0
706,Portugal,2000,4579.522798285714,1044.5376977857143,1883.2505531428571,4742.178297857143,1956.5563385714286,3524.128127,4548.238869785714,658.3745885714286,2753.7598170714286,2749.741911142857,3112.139727357143,3789.1244796428573,66.0
707,Portugal,2001,4894.511105500001,1102.1248583571428,1941.4807312857142,5055.201165714286,2023.1545612142856,3720.7016340714285,4473.8620306428575,787.8433164285715,2812.8688939999997,2877.5312577857144,3298.755819428571,3814.783156642857,68.0
708,Portugal,2002,4967.071798357143,1157.489945,1977.2747970714286,5413.274555071429,2135.907018642857,3992.2736109285715,4408.786676928571,878.4081535714286,2891.847362357143,3065.7258457857142,3424.0855215714287,3874.5357980714284,71.0
709,Portugal,2003,4450.3873962083335,1096.5640278333333,1757.9655245833335,5348.3530515,1922.7177679583335,3663.2403085416668,3967.3396157083334,839.3762204166666,2661.599329166667,2792.1852757916663,3228.928560625,3599.434538833333,78.0
710,Portugal,2004,4585.496418333333,1119.4029255,1854.263507375,5748.493921666667,1849.0102499166667,3919.1745642499995,4258.336079958333,889.9014648333333,2678.6780149166666,2898.785368833333,3370.3320472083337,3843.71482725,83.0
711,Portugal,2005,4891.933513666667,1159.8465247083334,1939.9798389583332,6140.832221291667,1939.7611210000002,4269.629117333333,4548.509365875,916.2078658333334,2889.4295029166665,3039.2966629583334,3541.3055603333337,4192.837363791667,81.0
712,Portugal,2006,5219.6251133333335,1222.3039627916667,2063.346442458333,6393.167169541666,1968.0354502083335,4411.8308476249995,4601.669755541667,947.0339887499999,2964.99608925,3127.8802264166666,3861.9865797083335,4605.406095041667,81.0
713,Portugal,2007,5556.1987202499995,1104.8268224583333,2086.674315875,6408.704871791667,1945.4667302083333,4609.652015083334,4791.748028041667,957.0445183333333,2968.847581208333,3333.119991291667,4124.202040833333,5162.029970583333,86.0
714,Portugal,2008,5565.144172125,1126.0600391666667,2043.1608251666667,6590.818760916667,1973.04378375,4745.631740625,4844.093649625001,975.425865,2987.5642198749997,3639.507635208334,4076.3915240416663,5560.204784416666,88.0
715,Portugal,2009,5490.895961833333,1101.9741966666668,1961.4916446666666,6592.383577958334,1882.3960577916666,4772.376633083333,4114.959098875,926.7036191666666,2882.5108282083334,3717.210461625,3864.9911059166666,4936.217751499999,86.0
716,Portugal,2010,5599.464206958332,1209.5427652083333,2071.4747706666667,6784.5290505,2038.2977278333335,4738.0811646249995,4778.573667666667,925.5460579166667,2811.242360875,3736.306423041666,4048.390865916667,5002.958924041667,81.0
717,Portugal,2011,5643.562019166667,1196.5893824583334,1833.5268591666666,7054.267952208334,1946.8344456666666,4449.796737833333,4438.492678958333,884.3781079166666,2639.0219378750003,3589.4724874583335,4078.540739625,4833.580998708333,83.0
718,Portugal,2012,5782.578563541666,1154.2169170833333,1790.3831557083333,7276.291020625001,1797.7209167916665,4410.350429416667,3967.0266337499997,847.53036625,2521.512273083333,3412.7884002083333,4124.514131625,4608.584513791667,77.0
719,Portugal,2013,5950.549474583334,1129.2762622916666,1899.6243040833333,7306.9651730000005,1749.489095125,4799.387741041667,3810.0406507083335,942.1588655416667,2501.7157836666665,3361.5221364583335,4136.421178833333,4742.492414958333,79.0
720,Portugal,2014,5789.1681385833335,1152.0443254583333,2016.4494032916666,7664.202382833333,1829.9284595833333,4953.49009175,4160.739964166666,875.8108322916668,2541.6459609999997,3342.1510312916666,4470.462676458334,4784.131823625,80.0
721,Portugal,2015,5975.763735041666,1159.556973125,2227.1560216666667,8121.710051666666,1799.7637439999999,5083.02911925,4440.386328958333,857.69639225,2720.4115086666666,3291.8161314999998,4875.018559541667,4945.872214875,74.0
722,Portugal,2016,6102.011610500001,1214.4617582916667,2266.8083342083332,8020.1711124583335,1696.5840618749999,5244.279931958333,4733.126156958334,837.109885,2618.9392577916665,3336.5741252083335,5219.0242806666665,5149.211397791666,73.0
723,Portugal,2017,6168.321424916667,1220.9099878333334,2178.7073345833332,8092.850961958334,1789.9337989166668,5412.886042583333,5126.336362791667,820.2891249999999,2749.0246492499996,3399.736661333333,5694.0029095,5298.791682625,75.0
